geography_code,Subgroup,Group,Supergroup
S01020444,2b2,2b,2
S01020445,4b4,4b,4
S01020446,8a2,8a,8
S01020447,8a2,8a,8
S01020448,3a1,3a,3
S01020449,8b1,8b,8
S01020450,8b1,8b,8
S01020451,1c2,1c,1
S01020452,2c2,2c,2
S01020453,1c2,1c,1
S01020454,1b2,1b,1
S01020455,3a1,3a,3
S01020456,1c1,1c,1
S01020457,3a1,3a,3
S01020458,6c1,6c,6
S01020459,5a2,5a,5
S01020460,1c1,1c,1
S01020461,8b2,8b,8
S01020462,6c1,6c,6
S01020463,3a1,3a,3
S01020464,2a3,2a,2
S01020465,2c2,2c,2
S01020466,1c2,1c,1
S01020467,1c2,1c,1
S01020468,2c1,2c,2
S01020469,1a1,1a,1
S01020470,1c2,1c,1
S01020471,2c2,2c,2
S01020472,1c1,1c,1
S01020473,8b2,8b,8
S01020474,1c1,1c,1
S01020475,1c2,1c,1
S01020476,1b2,1b,1
S01020477,2c2,2c,2
S01020478,2c2,2c,2
S01020479,1c2,1c,1
S01020480,1a1,1a,1
S01020481,1a1,1a,1
S01020482,2b1,2b,2
S01020483,2b1,2b,2
S01020484,1a1,1a,1
S01020485,7a1,7a,7
S01020486,7a1,7a,7
S01020487,1a2,1a,1
S01020488,8b2,8b,8
S01020489,1a2,1a,1
S01020490,2c2,2c,2
S01020491,1a1,1a,1
S01020492,2b1,2b,2
S01020493,2b1,2b,2
S01020494,2b1,2b,2
S01020495,8a2,8a,8
S01020496,2a3,2a,2
S01020497,7a1,7a,7
S01020498,8b1,8b,8
S01020499,8a2,8a,8
S01020500,3a3,3a,3
S01020501,8b1,8b,8
S01020502,6a3,6a,6
S01020503,8a2,8a,8
S01020504,8b1,8b,8
S01020505,8a2,8a,8
S01020506,7a1,7a,7
S01020507,8b1,8b,8
S01020508,8b1,8b,8
S01020509,8b1,8b,8
S01020510,6a3,6a,6
S01020511,8b1,8b,8
S01020512,8b1,8b,8
S01020513,8b1,8b,8
S01020514,8a1,8a,8
S01020515,8b1,8b,8
S01020516,8b1,8b,8
S01020517,8b3,8b,8
S01020518,8b1,8b,8
S01020519,2c2,2c,2
S01020520,1b2,1b,1
S01020521,2c2,2c,2
S01020522,8b1,8b,8
S01020523,2c2,2c,2
S01020524,8b1,8b,8
S01020525,8b1,8b,8
S01020526,8b1,8b,8
S01020527,8a2,8a,8
S01020528,8b1,8b,8
S01020529,8b1,8b,8
S01020530,1b2,1b,1
S01020531,1b2,1b,1
S01020532,1b2,1b,1
S01020533,8b1,8b,8
S01020534,7a2,7a,7
S01020535,1b2,1b,1
S01020536,1b2,1b,1
S01020537,2c2,2c,2
S01020538,8a2,8a,8
S01020539,8a2,8a,8
S01020540,8b1,8b,8
S01020541,7a1,7a,7
S01020542,8b1,8b,8
S01020543,8b1,8b,8
S01020544,2b2,2b,2
S01020545,2c2,2c,2
S01020546,1b2,1b,1
S01020547,2b2,2b,2
S01020548,2c2,2c,2
S01020549,2c2,2c,2
S01020550,8b3,8b,8
S01020551,7a2,7a,7
S01020552,2c2,2c,2
S01020553,2a3,2a,2
S01020554,8b2,8b,8
S01020555,1b2,1b,1
S01020556,8b1,8b,8
S01020557,8b1,8b,8
S01020558,8b1,8b,8
S01020559,7a2,7a,7
S01020560,2c2,2c,2
S01020561,8b1,8b,8
S01020562,8a2,8a,8
S01020563,2c2,2c,2
S01020564,8b3,8b,8
S01020565,2c2,2c,2
S01020566,1c2,1c,1
S01020567,2b2,2b,2
S01020568,1c2,1c,1
S01020569,2c2,2c,2
S01020570,8b3,8b,8
S01020571,8b3,8b,8
S01020572,8b3,8b,8
S01020573,8a1,8a,8
S01020574,7a1,7a,7
S01020575,8b1,8b,8
S01020576,8b1,8b,8
S01020577,8b1,8b,8
S01020578,1b2,1b,1
S01020579,7a2,7a,7
S01020580,7a1,7a,7
S01020581,7a2,7a,7
S01020582,8b1,8b,8
S01020583,8b3,8b,8
S01020584,2c2,2c,2
S01020585,8b1,8b,8
S01020586,1b2,1b,1
S01020587,2b1,2b,2
S01020588,8b1,8b,8
S01020589,2c2,2c,2
S01020590,1c2,1c,1
S01020591,2b2,2b,2
S01020592,7a1,7a,7
S01020593,7a1,7a,7
S01020594,7a1,7a,7
S01020595,7a1,7a,7
S01020596,7a1,7a,7
S01020597,7b2,7b,7
S01020598,8a1,8a,8
S01020599,7a2,7a,7
S01020600,7a2,7a,7
S01020601,2c2,2c,2
S01020602,8b1,8b,8
S01020603,8b3,8b,8
S01020604,8b1,8b,8
S01020605,7a1,7a,7
S01020606,8b1,8b,8
S01020607,8b1,8b,8
S01020608,1c1,1c,1
S01020609,7a1,7a,7
S01020610,1b2,1b,1
S01020611,2c2,2c,2
S01020612,8b1,8b,8
S01020613,7a1,7a,7
S01020614,8b1,8b,8
S01020615,1b2,1b,1
S01020616,1a1,1a,1
S01020617,7a1,7a,7
S01020618,7b2,7b,7
S01020619,1c2,1c,1
S01020620,5b1,5b,5
S01020621,8b1,8b,8
S01020622,8b1,8b,8
S01020623,7a1,7a,7
S01020624,2b1,2b,2
S01020625,8b1,8b,8
S01020626,7b2,7b,7
S01020627,7a1,7a,7
S01020628,8b1,8b,8
S01020629,2c1,2c,2
S01020630,2c1,2c,2
S01020631,2c2,2c,2
S01020632,2b2,2b,2
S01020633,7b2,7b,7
S01020634,7a2,7a,7
S01020635,7a1,7a,7
S01020636,7a1,7a,7
S01020637,5b1,5b,5
S01020638,1c2,1c,1
S01020639,1c2,1c,1
S01020640,1c2,1c,1
S01020641,1c2,1c,1
S01020642,7b2,7b,7
S01020643,7a2,7a,7
S01020644,1c2,1c,1
S01020645,1c2,1c,1
S01020646,1c2,1c,1
S01020647,1c2,1c,1
S01020648,1a2,1a,1
S01020649,2a2,2a,2
S01020650,1b1,1b,1
S01020651,1c2,1c,1
S01020652,6a1,6a,6
S01020653,7b1,7b,7
S01020654,7a1,7a,7
S01020655,7a1,7a,7
S01020656,7b1,7b,7
S01020657,8b1,8b,8
S01020658,8b1,8b,8
S01020659,2a2,2a,2
S01020660,1b2,1b,1
S01020661,2a1,2a,2
S01020662,1c2,1c,1
S01020663,2c2,2c,2
S01020664,1a1,1a,1
S01020665,1b1,1b,1
S01020666,2a3,2a,2
S01020667,2a2,2a,2
S01020668,1b2,1b,1
S01020669,5b1,5b,5
S01020670,2a2,2a,2
S01020671,7a1,7a,7
S01020672,7a2,7a,7
S01020673,2c2,2c,2
S01020674,1c2,1c,1
S01020675,1c2,1c,1
S01020676,1c2,1c,1
S01020677,1c2,1c,1
S01020678,7b2,7b,7
S01020679,7a2,7a,7
S01020680,7a1,7a,7
S01020681,7a1,7a,7
S01020682,1a1,1a,1
S01020683,2b1,2b,2
S01020684,6a3,6a,6
S01020685,6b3,6b,6
S01020686,8b1,8b,8
S01020687,8b1,8b,8
S01020688,8b1,8b,8
S01020689,6b3,6b,6
S01020690,5a1,5a,5
S01020691,7a1,7a,7
S01020692,7a1,7a,7
S01020693,7a2,7a,7
S01020694,8b1,8b,8
S01020695,1b1,1b,1
S01020696,5b2,5b,5
S01020697,1c2,1c,1
S01020698,2c2,2c,2
S01020699,5a1,5a,5
S01020700,5b2,5b,5
S01020701,1c2,1c,1
S01020702,6b1,6b,6
S01020703,7b1,7b,7
S01020704,1c2,1c,1
S01020705,2c2,2c,2
S01020706,5b1,5b,5
S01020707,7a1,7a,7
S01020708,7a1,7a,7
S01020709,7a1,7a,7
S01020710,7b1,7b,7
S01020711,6a1,6a,6
S01020712,7a1,7a,7
S01020713,7b2,7b,7
S01020714,3c2,3c,3
S01020715,5a1,5a,5
S01020716,7b1,7b,7
S01020717,1b1,1b,1
S01020718,7a1,7a,7
S01020719,7a2,7a,7
S01020720,7a1,7a,7
S01020721,3a3,3a,3
S01020722,7b1,7b,7
S01020723,1c2,1c,1
S01020724,8b1,8b,8
S01020725,7b1,7b,7
S01020726,7a1,7a,7
S01020727,7b1,7b,7
S01020728,1b2,1b,1
S01020729,1c2,1c,1
S01020730,5a2,5a,5
S01020731,7b1,7b,7
S01020732,7a1,7a,7
S01020733,7b1,7b,7
S01020734,7b1,7b,7
S01020735,2a2,2a,2
S01020736,7a1,7a,7
S01020737,7a2,7a,7
S01020738,8b1,8b,8
S01020739,2b1,2b,2
S01020740,6a3,6a,6
S01020741,7a2,7a,7
S01020742,7a1,7a,7
S01020743,7b2,7b,7
S01020744,8a2,8a,8
S01020745,2b1,2b,2
S01020746,2c2,2c,2
S01020747,2a2,2a,2
S01020748,1c2,1c,1
S01020749,2c1,2c,2
S01020750,8b1,8b,8
S01020751,8b1,8b,8
S01020752,7b2,7b,7
S01020753,8b1,8b,8
S01020754,8b1,8b,8
S01020755,8b1,8b,8
S01020756,6a3,6a,6
S01020757,7a1,7a,7
S01020758,7a1,7a,7
S01020759,7a1,7a,7
S01020760,8a2,8a,8
S01020761,7a1,7a,7
S01020762,1c2,1c,1
S01020763,5b1,5b,5
S01020764,7a1,7a,7
S01020765,7b2,7b,7
S01020766,7a2,7a,7
S01020767,7b2,7b,7
S01020768,2b1,2b,2
S01020769,1b2,1b,1
S01020770,7b2,7b,7
S01020771,7b2,7b,7
S01020772,8b1,8b,8
S01020773,7b2,7b,7
S01020774,5b1,5b,5
S01020775,1c2,1c,1
S01020776,1b1,1b,1
S01020777,1c2,1c,1
S01020778,7a2,7a,7
S01020779,8b1,8b,8
S01020780,8b1,8b,8
S01020781,2a1,2a,2
S01020782,7a1,7a,7
S01020783,1c2,1c,1
S01020784,8b1,8b,8
S01020785,1c2,1c,1
S01020786,1c2,1c,1
S01020787,1c2,1c,1
S01020788,1c2,1c,1
S01020789,2a1,2a,2
S01020790,2a1,2a,2
S01020791,2a1,2a,2
S01020792,2c2,2c,2
S01020793,1b2,1b,1
S01020794,7a2,7a,7
S01020795,7a2,7a,7
S01020796,8b1,8b,8
S01020797,7a2,7a,7
S01020798,2b2,2b,2
S01020799,8b1,8b,8
S01020800,2c1,2c,2
S01020801,2a2,2a,2
S01020802,1c2,1c,1
S01020803,8b2,8b,8
S01020804,8b1,8b,8
S01020805,7a2,7a,7
S01020806,8b2,8b,8
S01020807,7a2,7a,7
S01020808,1b2,1b,1
S01020809,7a1,7a,7
S01020810,2b2,2b,2
S01020811,7b2,7b,7
S01020812,1a1,1a,1
S01020813,1c2,1c,1
S01020814,7a1,7a,7
S01020815,1c2,1c,1
S01020816,7b2,7b,7
S01020817,7a1,7a,7
S01020818,1a2,1a,1
S01020819,7a1,7a,7
S01020820,2b1,2b,2
S01020821,1c2,1c,1
S01020822,1a1,1a,1
S01020823,1c1,1c,1
S01020824,2b2,2b,2
S01020825,2c2,2c,2
S01020826,6b1,6b,6
S01020827,1c1,1c,1
S01020828,1c1,1c,1
S01020829,1c1,1c,1
S01020830,2c2,2c,2
S01020831,5a2,5a,5
S01020832,8b2,8b,8
S01020833,1c1,1c,1
S01020834,7a1,7a,7
S01020835,1c2,1c,1
S01020836,1c1,1c,1
S01020837,1b2,1b,1
S01020838,1a1,1a,1
S01020839,1c1,1c,1
S01020840,1c1,1c,1
S01020841,8a2,8a,8
S01020842,2b1,2b,2
S01020843,5b1,5b,5
S01020844,5b2,5b,5
S01020845,2b1,2b,2
S01020846,7a2,7a,7
S01020847,7a1,7a,7
S01020848,2c2,2c,2
S01020849,5a2,5a,5
S01020850,8b2,8b,8
S01020851,8b1,8b,8
S01020852,8b1,8b,8
S01020853,2a1,2a,2
S01020854,2c2,2c,2
S01020855,6a1,6a,6
S01020856,8b1,8b,8
S01020857,2c1,2c,2
S01020858,2c2,2c,2
S01020859,1c2,1c,1
S01020860,6b1,6b,6
S01020861,7a1,7a,7
S01020862,8b1,8b,8
S01020863,7b1,7b,7
S01020864,1c2,1c,1
S01020865,1c2,1c,1
S01020866,1c2,1c,1
S01020867,1b2,1b,1
S01020868,1b2,1b,1
S01020869,8b1,8b,8
S01020870,2c2,2c,2
S01020871,8b1,8b,8
S01020872,7a1,7a,7
S01020873,5b1,5b,5
W01000003,7a2,7a,7
W01000004,1a1,1a,1
W01000005,2c1,2c,2
W01000006,2b1,2b,2
W01000007,2b1,2b,2
W01000008,2b1,2b,2
W01000009,1a1,1a,1
W01000010,1a1,1a,1
W01000011,2c2,2c,2
W01000012,2b2,2b,2
W01000013,1a1,1a,1
W01000014,2a2,2a,2
W01000015,1a2,1a,1
W01000016,7a2,7a,7
W01000017,7a2,7a,7
W01000018,1a1,1a,1
W01000019,1a2,1a,1
W01000021,2b1,2b,2
W01000022,2b1,2b,2
W01000023,1a1,1a,1
W01000024,7b1,7b,7
W01000025,2b1,2b,2
W01000026,2b1,2b,2
W01000027,2b1,2b,2
W01000028,7a2,7a,7
W01000029,7a2,7a,7
W01000030,7a2,7a,7
W01000031,2b1,2b,2
W01000033,7a2,7a,7
W01000034,2b1,2b,2
W01000035,1a2,1a,1
W01000036,7a2,7a,7
W01000037,2b2,2b,2
W01000038,2b1,2b,2
W01000040,1a2,1a,1
W01000041,7b1,7b,7
W01000042,2b2,2b,2
W01000044,1a2,1a,1
W01000047,1a1,1a,1
W01000050,2b1,2b,2
W01000051,2b1,2b,2
W01000052,2b1,2b,2
W01000053,2b1,2b,2
W01000054,2b1,2b,2
W01000056,7a2,7a,7
W01000057,2b1,2b,2
W01000059,7a2,7a,7
W01000060,2b1,2b,2
W01000061,2c1,2c,2
W01000062,3a1,3a,3
W01000063,7b2,7b,7
W01000064,6a2,6a,6
W01000065,7a2,7a,7
W01000066,2b1,2b,2
W01000067,2b1,2b,2
W01000068,7a2,7a,7
W01000070,2b1,2b,2
W01000071,2a2,2a,2
W01000072,6a2,6a,6
W01000073,1a1,1a,1
W01000074,2b1,2b,2
W01000075,6a1,6a,6
W01000076,6c1,6c,6
W01000077,6a3,6a,6
W01000078,2b1,2b,2
W01000080,2c1,2c,2
W01000081,2b1,2b,2
W01000082,2b1,2b,2
W01000083,2b1,2b,2
W01000084,1a1,1a,1
W01000085,2b1,2b,2
W01000086,2b1,2b,2
W01000087,7a2,7a,7
W01000088,1a1,1a,1
W01000089,2b1,2b,2
W01000090,7b1,7b,7
W01000091,7a2,7a,7
W01000092,5a3,5a,5
W01000093,1c1,1c,1
W01000094,2b1,2b,2
W01000095,7a2,7a,7
W01000096,7b2,7b,7
W01000097,6b1,6b,6
W01000098,7a2,7a,7
W01000099,1a1,1a,1
W01000100,7b2,7b,7
W01000101,2b1,2b,2
W01000102,6b1,6b,6
W01000103,5b1,5b,5
W01000104,2b1,2b,2
W01000105,7a2,7a,7
W01000106,2c2,2c,2
W01000107,2b1,2b,2
W01000108,6b3,6b,6
W01000109,7a2,7a,7
W01000110,1b1,1b,1
W01000111,7a2,7a,7
W01000112,2a2,2a,2
W01000113,2a2,2a,2
W01000114,7b2,7b,7
W01000115,2b2,2b,2
W01000116,2c2,2c,2
W01000117,7a2,7a,7
W01000118,2b1,2b,2
W01000119,2c2,2c,2
W01000121,2b1,2b,2
W01000122,2b1,2b,2
W01000123,2c2,2c,2
W01000124,2b1,2b,2
W01000125,2b1,2b,2
W01000126,2c2,2c,2
W01000127,7a2,7a,7
W01000128,2c2,2c,2
W01000129,7a2,7a,7
W01000130,2a2,2a,2
W01000131,2b2,2b,2
W01000132,2c1,2c,2
W01000133,1b2,1b,1
W01000134,7a2,7a,7
W01000135,1a2,1a,1
W01000136,2c2,2c,2
W01000137,1a1,1a,1
W01000138,7a2,7a,7
W01000139,2c2,2c,2
W01000140,7a2,7a,7
W01000141,1b1,1b,1
W01000142,1c1,1c,1
W01000143,6b2,6b,6
W01000144,6b1,6b,6
W01000145,2b2,2b,2
W01000146,6b3,6b,6
W01000147,2c1,2c,2
W01000148,2b1,2b,2
W01000149,1a2,1a,1
W01000150,1b1,1b,1
W01000151,1b1,1b,1
W01000152,2a2,2a,2
W01000153,2b1,2b,2
W01000154,1b1,1b,1
W01000155,2c2,2c,2
W01000156,2c2,2c,2
W01000157,7a2,7a,7
W01000158,1a2,1a,1
W01000159,1a1,1a,1
W01000162,2b1,2b,2
W01000163,7a2,7a,7
W01000164,7b1,7b,7
W01000165,2c2,2c,2
W01000166,2b2,2b,2
W01000167,7b1,7b,7
W01000168,7a2,7a,7
W01000169,8b2,8b,8
W01000170,2c2,2c,2
W01000171,7a2,7a,7
W01000172,7a2,7a,7
W01000173,2a2,2a,2
W01000174,1b1,1b,1
W01000175,1a2,1a,1
W01000176,7a2,7a,7
W01000177,2a1,2a,2
W01000178,7a2,7a,7
W01000179,1a2,1a,1
W01000180,1c1,1c,1
W01000181,1b1,1b,1
W01000182,8b2,8b,8
W01000183,2c1,2c,2
W01000184,2c2,2c,2
W01000185,2b1,2b,2
W01000186,7a2,7a,7
W01000187,8b1,8b,8
W01000188,1c1,1c,1
W01000189,2b1,2b,2
W01000190,1a1,1a,1
W01000191,7b1,7b,7
W01000192,2b1,2b,2
W01000193,1a1,1a,1
W01000194,2c1,2c,2
W01000195,1b1,1b,1
W01000196,2b2,2b,2
W01000197,2b1,2b,2
W01000198,7a2,7a,7
W01000199,2b1,2b,2
W01000200,1b1,1b,1
W01000201,2b2,2b,2
W01000202,1a1,1a,1
W01000203,1a1,1a,1
W01000204,1a2,1a,1
W01000205,1a1,1a,1
W01000206,2b1,2b,2
W01000207,1a1,1a,1
W01000208,6b3,6b,6
W01000209,2c2,2c,2
W01000210,2b1,2b,2
W01000211,1a1,1a,1
W01000212,1b1,1b,1
W01000213,7a2,7a,7
W01000214,2a2,2a,2
W01000215,1a2,1a,1
W01000216,2c2,2c,2
W01000217,1a1,1a,1
W01000218,7a2,7a,7
W01000219,1b1,1b,1
W01000220,1a2,1a,1
W01000221,1a2,1a,1
W01000222,1b1,1b,1
W01000223,1a1,1a,1
W01000224,1a1,1a,1
W01000225,2c2,2c,2
W01000226,1a2,1a,1
W01000227,2c2,2c,2
W01000228,2c1,2c,2
W01000229,1a2,1a,1
W01000230,1b1,1b,1
W01000231,2b2,2b,2
W01000232,1b1,1b,1
W01000233,1b1,1b,1
W01000234,7b1,7b,7
W01000235,2c2,2c,2
W01000236,7a2,7a,7
W01000237,7a2,7a,7
W01000238,7b1,7b,7
W01000239,8b1,8b,8
W01000240,6b3,6b,6
W01000241,7a2,7a,7
W01000242,2c2,2c,2
W01000243,2b2,2b,2
W01000244,1c1,1c,1
W01000245,2b2,2b,2
W01000246,7b2,7b,7
W01000247,1a2,1a,1
W01000248,2b1,2b,2
W01000249,1b1,1b,1
W01000250,1b1,1b,1
W01000251,2b2,2b,2
W01000252,1a2,1a,1
W01000253,1b1,1b,1
W01000254,7a2,7a,7
W01000255,1a1,1a,1
W01000256,7b1,7b,7
W01000257,1b1,1b,1
W01000258,1a1,1a,1
W01000259,2c2,2c,2
W01000260,1b1,1b,1
W01000261,1b1,1b,1
W01000262,7a2,7a,7
W01000263,8b1,8b,8
W01000264,2b2,2b,2
W01000265,2c2,2c,2
W01000266,2c2,2c,2
W01000267,1b1,1b,1
W01000268,1c2,1c,1
W01000269,2c2,2c,2
W01000270,1a1,1a,1
W01000271,2a2,2a,2
W01000272,1a1,1a,1
W01000273,7a2,7a,7
W01000274,7a2,7a,7
W01000275,1b1,1b,1
W01000276,1b1,1b,1
W01000277,1b1,1b,1
W01000278,7b1,7b,7
W01000279,1a2,1a,1
W01000280,2a1,2a,2
W01000281,2a2,2a,2
W01000282,1b1,1b,1
W01000283,1b1,1b,1
W01000284,1c2,1c,1
W01000285,1c2,1c,1
W01000286,2a2,2a,2
W01000287,2b2,2b,2
W01000288,7a2,7a,7
W01000289,1b1,1b,1
W01000290,7a2,7a,7
W01000291,2b1,2b,2
W01000292,7b1,7b,7
W01000293,2b2,2b,2
W01000294,1b1,1b,1
W01000295,1b1,1b,1
W01000296,7b2,7b,7
W01000297,2b2,2b,2
W01000298,2b1,2b,2
W01000299,1a1,1a,1
W01000300,1a1,1a,1
W01000301,1a1,1a,1
W01000302,1b1,1b,1
W01000303,1a1,1a,1
W01000304,7a2,7a,7
W01000305,1b1,1b,1
W01000306,7b1,7b,7
W01000307,2b2,2b,2
W01000308,2a2,2a,2
W01000309,2b1,2b,2
W01000310,2b1,2b,2
W01000311,2b2,2b,2
W01000312,2b1,2b,2
W01000313,2b2,2b,2
W01000314,7a2,7a,7
W01000315,1a1,1a,1
W01000316,1b1,1b,1
W01000317,1c2,1c,1
W01000318,7a2,7a,7
W01000319,6b1,6b,6
W01000320,2b1,2b,2
W01000321,2b1,2b,2
W01000322,1b1,1b,1
W01000323,1a1,1a,1
W01000324,1b1,1b,1
W01000325,1a1,1a,1
W01000326,1b1,1b,1
W01000327,1b1,1b,1
W01000328,6b3,6b,6
W01000329,6c2,6c,6
W01000330,7b1,7b,7
W01000331,7b1,7b,7
W01000332,2b1,2b,2
W01000333,7a2,7a,7
W01000334,7a2,7a,7
W01000335,7a2,7a,7
W01000336,7b1,7b,7
W01000337,6b3,6b,6
W01000338,2b1,2b,2
W01000339,1a1,1a,1
W01000340,1a1,1a,1
W01000341,7a2,7a,7
W01000342,7b1,7b,7
W01000343,1b2,1b,1
W01000344,1b2,1b,1
W01000345,2b1,2b,2
W01000346,1a1,1a,1
W01000347,2a1,2a,2
W01000348,7a2,7a,7
W01000349,6a2,6a,6
W01000350,4b2,4b,4
W01000351,2b2,2b,2
W01000354,2a2,2a,2
W01000355,7a2,7a,7
W01000356,7b2,7b,7
W01000359,1b1,1b,1
W01000360,7a2,7a,7
W01000361,2b1,2b,2
W01000362,7b1,7b,7
W01000363,2a2,2a,2
W01000364,2c2,2c,2
W01000365,1c2,1c,1
W01000366,7a2,7a,7
W01000367,2b2,2b,2
W01000368,1b2,1b,1
W01000369,1a2,1a,1
W01000370,2b1,2b,2
W01000371,6b1,6b,6
W01000372,3a3,3a,3
W01000373,7b1,7b,7
W01000374,7b1,7b,7
W01000375,2b2,2b,2
W01000376,7b2,7b,7
W01000377,1b1,1b,1
W01000378,7b1,7b,7
W01000379,7a2,7a,7
W01000380,1b1,1b,1
W01000381,6b3,6b,6
W01000382,6b3,6b,6
W01000384,1a1,1a,1
W01000385,1b1,1b,1
W01000386,6b1,6b,6
W01000387,1b1,1b,1
W01000388,2b1,2b,2
W01000389,2b1,2b,2
W01000390,1a1,1a,1
W01000391,7b2,7b,7
W01000392,7a2,7a,7
W01000393,1b1,1b,1
W01000394,1a1,1a,1
W01000395,1a1,1a,1
W01000398,7b2,7b,7
W01000399,1a1,1a,1
W01000400,2a2,2a,2
W01000401,2a1,2a,2
W01000402,6b3,6b,6
W01000403,1a1,1a,1
W01000404,2b2,2b,2
W01000405,7b2,7b,7
W01000406,7b1,7b,7
W01000407,2a2,2a,2
W01000408,2b1,2b,2
W01000409,7a2,7a,7
W01000410,7a2,7a,7
W01000411,7a2,7a,7
W01000412,1a1,1a,1
W01000413,7a2,7a,7
W01000414,7a2,7a,7
W01000415,1b1,1b,1
W01000416,1a1,1a,1
W01000417,2b1,2b,2
W01000418,2c2,2c,2
W01000419,7a2,7a,7
W01000420,6b3,6b,6
W01000422,2a1,2a,2
W01000423,7a2,7a,7
W01000424,6b3,6b,6
W01000425,7a2,7a,7
W01000426,2b1,2b,2
W01000427,1a1,1a,1
W01000428,1a1,1a,1
W01000429,1a1,1a,1
W01000430,2b1,2b,2
W01000431,2c2,2c,2
W01000432,2c2,2c,2
W01000433,2b1,2b,2
W01000434,1a2,1a,1
W01000438,1a2,1a,1
W01000439,2b1,2b,2
W01000440,1a1,1a,1
W01000441,1a1,1a,1
W01000442,2b1,2b,2
W01000443,1a1,1a,1
W01000444,1a1,1a,1
W01000445,1a1,1a,1
W01000446,2c2,2c,2
W01000447,1a1,1a,1
W01000448,7a2,7a,7
W01000449,2b1,2b,2
W01000450,1a1,1a,1
W01000451,1a1,1a,1
W01000452,1a1,1a,1
W01000453,1a1,1a,1
W01000454,8b2,8b,8
W01000455,2b2,2b,2
W01000456,1a2,1a,1
W01000457,2b1,2b,2
W01000458,1a1,1a,1
W01000459,1a1,1a,1
W01000460,1a1,1a,1
W01000461,1a1,1a,1
W01000464,1a1,1a,1
W01000465,1a2,1a,1
W01000466,2b2,2b,2
W01000467,2b1,2b,2
W01000470,2b1,2b,2
W01000471,1a1,1a,1
W01000472,2b1,2b,2
W01000473,7a2,7a,7
W01000474,2b1,2b,2
W01000475,1a1,1a,1
W01000476,1a1,1a,1
W01000477,1a1,1a,1
W01000478,7a2,7a,7
W01000479,7b1,7b,7
W01000480,7a2,7a,7
W01000481,1a1,1a,1
W01000482,1a1,1a,1
W01000483,7a2,7a,7
W01000484,1a1,1a,1
W01000485,1a1,1a,1
W01000486,7a2,7a,7
W01000487,2b1,2b,2
W01000488,1a1,1a,1
W01000489,2a3,2a,2
W01000492,2c2,2c,2
W01000493,2b2,2b,2
W01000494,2b1,2b,2
W01000496,2b1,2b,2
W01000497,1a1,1a,1
W01000498,7a2,7a,7
W01000499,2c1,2c,2
W01000500,7a2,7a,7
W01000501,7a2,7a,7
W01000502,2b1,2b,2
W01000503,1a1,1a,1
W01000504,7a2,7a,7
W01000505,2b1,2b,2
W01000506,2c2,2c,2
W01000507,1a2,1a,1
W01000508,2c2,2c,2
W01000509,2c2,2c,2
W01000510,7a2,7a,7
W01000511,7a2,7a,7
W01000512,6c1,6c,6
W01000513,3a1,3a,3
W01000515,7a2,7a,7
W01000516,7b1,7b,7
W01000517,6b3,6b,6
W01000518,2a1,2a,2
W01000519,1a1,1a,1
W01000522,1a1,1a,1
W01000523,2b1,2b,2
W01000524,1a1,1a,1
W01000525,1c1,1c,1
W01000527,6b3,6b,6
W01000528,2b2,2b,2
W01000531,1a1,1a,1
W01000533,2c2,2c,2
W01000534,1c1,1c,1
W01000535,2b1,2b,2
W01000536,1a1,1a,1
W01000537,1a1,1a,1
W01000538,2b1,2b,2
W01000539,1a1,1a,1
W01000540,1a1,1a,1
W01000541,1a1,1a,1
W01000542,2b1,2b,2
W01000543,2b1,2b,2
W01000545,1a2,1a,1
W01000546,1a1,1a,1
W01000547,1a1,1a,1
W01000548,2b2,2b,2
W01000549,1a1,1a,1
W01000550,1a1,1a,1
W01000551,1a1,1a,1
W01000552,1a1,1a,1
W01000553,1a1,1a,1
W01000554,1a1,1a,1
W01000555,1a1,1a,1
W01000556,1a1,1a,1
W01000557,1a1,1a,1
W01000558,1a1,1a,1
W01000559,1a1,1a,1
W01000560,1a1,1a,1
W01000561,2c2,2c,2
W01000562,1a1,1a,1
W01000563,1a2,1a,1
W01000564,2c2,2c,2
W01000565,2c2,2c,2
W01000566,2c1,2c,2
W01000567,2a2,2a,2
W01000569,7b1,7b,7
W01000570,8b1,8b,8
W01000571,7a2,7a,7
W01000572,7a2,7a,7
W01000573,1b1,1b,1
W01000574,2b1,2b,2
W01000575,2b1,2b,2
W01000576,2b1,2b,2
W01000577,1a1,1a,1
W01000578,1a1,1a,1
W01000579,1a1,1a,1
W01000580,2b2,2b,2
W01000581,2b1,2b,2
W01000582,1a1,1a,1
W01000583,2b1,2b,2
W01000584,2b1,2b,2
W01000585,1a1,1a,1
W01000586,7a2,7a,7
W01000587,7a2,7a,7
W01000588,7b1,7b,7
W01000589,7a2,7a,7
W01000590,2c2,2c,2
W01000591,7a2,7a,7
W01000592,7a2,7a,7
W01000594,7a2,7a,7
W01000595,2c2,2c,2
W01000596,1a1,1a,1
W01000597,2c2,2c,2
W01000598,7a2,7a,7
W01000599,2b1,2b,2
W01000600,6b3,6b,6
W01000601,7a2,7a,7
W01000602,7a2,7a,7
W01000603,7a2,7a,7
W01000604,7a2,7a,7
W01000605,7b1,7b,7
W01000606,7a2,7a,7
W01000607,7a2,7a,7
W01000608,7a2,7a,7
W01000609,1a1,1a,1
W01000610,1a2,1a,1
W01000611,2b1,2b,2
W01000612,2b1,2b,2
W01000613,2b1,2b,2
